Year,Country,Core_CPI,Inflation,Exports,Foreign_Reserves,GDP,Imports,Industrial_Production,Exchange_Rate,Retail_Sales,Stock_Market,Total_Reserves,Unemployment,Trade_Balance,Trade_Openness,Reserve_Adequacy,Stock_to_GDP,GDP_Growth,Export_Growth,Import_Growth,Stock_Growth,Exchange_Rate_Change,Inflation_Lag,GDP_Growth_Lag,Unemployment_Lag,GDP_Growth_Rolling_3Y,Inflation_Rolling_3Y,Inflation_Risk,Unemployment_Risk,Exchange_Risk,Stock_Risk,GDP_Risk,Trade_Risk,Global_Risk_Score,Risk_Level
2026,Malaysia,129.0161,3.753451,295233.6,0.387558,471663.1,313498.1,166000000000.0,3.978591,91.92693,112.6946,125531.6,6.891667,-18264.5,-0.0387236143764479,0.2661467475407765,0.0002389302873173,0.0,0.0,0.0,17.446974370945956,-7.1488932685945805,3.753451,5.135550097877095,6.891667,3.418378871690741,3.753451,0.5743243243243243,0.7297297297297297,0.918918918918919,0.44594594594594594,0.4932432432432432,0.7297297297297297,63.716216216216225,Medium Risk
2026,Malta,134.7122,3.753451,243224.5,0.432026,22290.9,220158.0,1960000000.0,0.367803,91.92693,84.6222,1491.435,2.931478,23066.5,1.0347944676975809,0.0669077964550556,0.0037962666379553,0.0,0.0,0.0,5.684061079852709,-3.418657535541536,3.753451,3.9668103207029626,2.931478,3.3934096423415383,3.753451,0.5743243243243243,0.14864864864864866,0.6756756756756757,0.7162162162162162,0.4932432432432432,0.3783783783783784,48.986486486486484,Medium Risk
2026,Mexico,189.0864,3.753451,510228.7,0.359663,1368011.0,446375.9,414000000000.0,17.61032,91.07163,155.8659,251875.0,2.645833,63852.79999999999,0.0466756480759292,0.1841176715684303,0.0001139361452502,0.0,0.0,0.0,29.40588954671464,-8.38241452952545,3.753451,0.7909224063491926,2.645833,0.6349873692341745,3.753451,0.5743243243243243,0.0945945945945946,0.9594594594594594,0.21621621621621623,0.4932432432432432,0.16216216216216217,42.5,Medium Risk
2026,Middle-Income Countries (MIC),101.8832,2.317215,4251579.0,0.89179,31228673.0,8574826.0,12500000000000.0,7.546392,63.95075,93.097505,7004140.0,6.765283,-4323247.0,-0.1384383832127609,0.2242855468114191,2.9811546907548712e-06,0.0,0.0,0.0,0.0,0.0,3.873726,4.309466705127751,6.765283,2.900114504199884,3.5188113333333324,0.12162162162162163,0.6756756756756757,0.08108108108108109,0.8513513513513513,0.4932432432432432,0.9459459459459459,49.25675675675676,Medium Risk
2026,Netherlands,143.8183,3.753451,839000.6,0.041084,1113233.0,731222.0,161000000000.0,1.888157,91.92693,241.5688,34327.44,3.885612,107778.59999999998,0.0968158507697849,0.030835808855828,0.0002169975198363,0.0,0.0,0.0,11.5927300141911,-3.4179430243936326,3.753451,1.796101101783032,3.885612,0.9547585158264112,3.753451,0.5743243243243243,0.25675675675675674,0.6621621621621622,0.5675675675675675,0.4932432432432432,0.14864864864864868,46.41891891891892,Medium Risk
2026,New Zealand,101.8832,3.753451,243224.5,0.463672,206755.9,49933.79,97600000000.0,1.706602,91.92693,180.1205,28166.0,5.27814,193290.71,0.9348739745758162,0.136228276919788,0.0008711746557172,0.0,0.0,0.0,2.1020076264523624,-0.7716267422071321,3.753451,0.4583295677718313,5.27814,0.0450984113712286,3.753451,0.5743243243243243,0.4864864864864865,0.1891891891891892,0.7567567567567568,0.4932432432432432,0.04054054054054057,45.67567567567568,Medium Risk
2026,North Macedonia,153.6738,3.753451,243224.5,0.439983,13585.05,220158.0,2370000000.0,52.79374,91.92693,295.8367,5767.751,11.52508,23066.5,1.6979326539099968,0.4245660487079547,0.0217766368176782,0.0,0.0,0.0,-0.4747552463785331,-3.3657419855899096,3.753451,3.4879540007831,11.52508,2.145082488650248,3.753451,0.5743243243243243,0.9594594594594594,0.3918918918918919,0.9459459459459459,0.4932432432432432,0.3783783783783784,64.3918918918919,Medium Risk
2026,Norway,148.4716,3.753451,243224.5,0.800977,573960.1,94835.79,149000000000.0,9.719078,38.94801,318.7325,85553.65,4.533333,148388.71000000002,0.2585348877038665,0.1490585321174764,0.0005553217026758,0.0,0.0,0.0,30.73882670278472,-6.49185141569566,3.753451,1.198813246822894,4.533333,0.8833616722944212,3.753451,0.5743243243243243,0.3783783783783784,0.8918918918918919,0.17567567567567566,0.4932432432432432,0.06756756756756754,45.608108108108105,Medium Risk
2026,Peru,167.331,3.753451,49976.18,1.521511,227576.9,46157.76,64700000000.0,3.398688,91.92693,292.8422,90262.0,5.946485,3818.4199999999983,0.0167785922033387,0.3966219770108478,0.0012867835004343,0.0,0.0,0.0,63.37027602697008,-4.736320460671195,3.753451,3.439907858231117,5.946485,2.293154888556229,3.753451,0.5743243243243243,0.5675675675675675,0.7702702702702703,0.0,0.4932432432432432,0.6216216216216216,50.472972972972975,Medium Risk
2026,Philippines,101.8832,3.753451,83777.24,0.831775,418328.7,117264.2,115000000000.0,59.26601,91.92693,158.8153,110833.44,5.7,-33486.95999999999,-0.0800493965630376,0.264943428457096,0.0003796423721346,0.0,0.0,0.0,-2.425548281183953,3.0435985309691382,3.753451,4.470939567095922,4.675,3.371447950235458,3.753451,0.5743243243243243,0.5405405405405406,0.32432432432432434,0.972972972972973,0.4932432432432432,0.7702702702702703,59.32432432432433,Medium Risk
