Year,Country,Core_CPI,Inflation,Exports,Foreign_Reserves,GDP,Imports,Industrial_Production,Exchange_Rate,Retail_Sales,Stock_Market,Total_Reserves,Unemployment,Trade_Balance,Trade_Openness,Reserve_Adequacy,Stock_to_GDP,GDP_Growth,Export_Growth,Import_Growth,Stock_Growth,Exchange_Rate_Change,Inflation_Lag,GDP_Growth_Lag,Unemployment_Lag,GDP_Growth_Rolling_3Y,Inflation_Rolling_3Y,Recession,Anomaly,Anomaly_Label
2015,Austria,101.8832,3.753451,243224.5,0.088506,427604.6,184480.5,119000000000.0,12.39513,91.92693,72.52466,13134.21,9.102523,58744.0,0.1373792517667022,0.0307157827581836,0.0001696068283643,1.2627394070746645,0.0,5.013815472646277,-15.710968097047504,19.50879939990726,3.753451,0.8839328909567623,8.365303,0.6060449691158117,3.753451,0,1,Normal
2016,Austria,101.8832,3.753451,243224.5,0.088896,436900.6,196838.6,122000000000.0,12.44458,91.92693,68.32895,13363.66,9.063386,46385.9,0.1061703737646503,0.0305874150779376,0.0001563947268554,2.1739710003119805,0.0,6.698865191714032,-5.785218434667594,0.3989470057998545,3.753451,1.2627394070746645,9.102523,1.4402144327811357,3.753451,0,1,Normal
2017,Austria,101.8832,3.753451,243224.5,0.061947,447373.6,207652.4,128000000000.0,12.20466,91.92693,94.53688,10344.89,8.515868,35572.100000000006,0.0795131854003007,0.0231236040749834,0.0002113152854795,2.3971127528778835,0.0,5.493739540923359,38.35552865952132,-1.927907571006815,3.753451,2.1739710003119805,9.063386,1.944607720088176,3.753451,0,1,Normal
2018,Austria,101.8832,3.753451,243224.5,0.066083,458071.8,214589.1,135000000000.0,11.65225,91.92693,105.9474,12184.05,7.711753,28635.399999999998,0.0625129073651772,0.0265985594398083,0.0002312899418824,2.3913346697256976,0.0,3.34053447010485,12.069913879112582,-4.526221951287457,3.753451,2.3971127528778835,8.515868,2.320806140971854,3.753451,0,1,Normal
2019,Austria,101.8832,3.753451,243224.5,0.058578,465866.8,217740.3,135000000000.0,12.28973,91.92693,91.4797,10357.44,7.352266,25484.20000000001,0.0547027605315511,0.022232620998105,0.0001963644973198,1.701698292713072,0.0,1.4684809247067945,-13.65554982944367,5.470874723765795,3.753451,2.3913346697256976,7.711753,2.163381905105551,3.753451,0,1,Normal
2020,Austria,101.8832,3.753451,243224.5,0.084885,436148.9,205039.8,128000000000.0,12.07343,91.92693,74.12048,14027.4,9.99606,38184.70000000001,0.0875496877327903,0.0321619520306023,0.0001699430630227,-6.379055129062639,0.0,-5.832866033527095,-18.976035120360034,-1.760006118930202,3.753451,1.701698292713072,7.352266,-0.7620073888746232,3.753451,1,1,Normal
2021,Austria,101.8832,3.753451,243224.5,0.087036,457979.2,231043.4,139000000000.0,11.63097,91.92693,109.2057,18372.8,7.983555,12181.100000000006,0.0265974961308286,0.0401171057550211,0.0002384512222389,5.005240182882487,0.0,12.682220720074833,47.33539232341721,-3.664741502621882,3.753451,-6.379055129062639,9.99606,0.1092944488443065,3.753451,0,1,Normal
2022,Austria,101.8832,3.753451,243224.5,0.077378,482849.0,254580.2,148000000000.0,13.08603,91.92693,91.17821,17526.93,6.287763,-11355.700000000012,-0.0235181185008149,0.03629898788234,0.0001888337969013,5.430333954031097,0.0,10.187176954632784,-16.507828803807843,12.51022055770068,3.753451,5.005240182882487,7.983555,1.3521730026169816,3.753451,0,1,Normal
2023,Austria,101.8832,3.753451,243224.5,0.060361,479583.1,246506.4,149000000000.0,12.72438,91.92693,93.98065,13223.35,6.405503,-3281.899999999994,-0.0068432353016609,0.0275725937798892,0.0001959632230576,-0.6763812289142246,0.0,-3.1714171015656434,3.0735852348932724,-2.763634196161857,3.753451,5.430333954031097,6.287763,3.2530643026664534,3.753451,1,1,Normal
2024,Austria,101.8832,3.753451,243224.5,0.060902,475568.1,233708.8,142000000000.0,12.72073,91.92693,103.7709,12461.13,6.996545,9515.700000000012,0.0200091217219994,0.026202619561741,0.0002182040805512,-0.8371854637913678,0.0,-5.191589346158965,10.417303987576163,-0.0286850911400016,3.753451,-0.6763812289142246,6.405503,1.3055890871085014,3.753451,1,1,Normal
2025,Austria,101.8832,3.753451,243224.5,0.060902,479035.3,233708.8,145000000000.0,12.20673,91.92693,135.1424,14757.21,7.427642,9515.700000000012,0.0198642981007871,0.0308061013457672,0.0002821136563422,0.7290648805081679,0.0,0.0,30.231500353181872,-4.040648610575016,3.753451,-0.8371854637913678,6.996545,-0.2615006040658081,3.753451,1,1,Normal
2026,Austria,101.8832,3.753451,243224.5,0.060902,479035.3,233708.8,145000000000.0,11.78968,91.92693,173.5025,14757.21,7.450766,9515.700000000012,0.0198642981007871,0.0308061013457672,0.0003621914710669,0.0,0.0,0.0,28.38494802519416,-3.4165579151828496,3.753451,0.7290648805081679,7.427642,-0.0360401944277333,3.753451,1,1,Normal
2000,Belarus,48.57916,3.753451,243224.5,0.049188,51023.66,220158.0,18400000000.0,0.071688,91.92693,93.097505,628.328,6.173425,23066.5,0.45207458657415,0.0123144439266018,0.0018245948056254,0.0,0.0,0.0,0.0,186.6258846107713,3.753451,0.0,6.173425,0.0,3.753451,0,-1,Anomaly
2001,Belarus,48.57916,3.753451,243224.5,0.049188,51023.66,220158.0,18400000000.0,0.138286,91.92693,93.097505,628.328,6.173425,23066.5,0.45207458657415,0.0123144439266018,0.0018245948056254,0.0,0.0,0.0,0.0,92.89978797009262,3.753451,0.0,6.173425,0.0,3.753451,0,-1,Anomaly
2002,Belarus,48.57916,3.753451,243224.5,0.049188,51023.66,220158.0,18400000000.0,0.17834,91.92693,93.097505,628.328,6.173425,23066.5,0.45207458657415,0.0123144439266018,0.0018245948056254,0.0,0.0,0.0,0.0,28.964609577252958,3.753451,0.0,6.173425,0.0,3.753451,0,1,Normal
2003,Belarus,53.45668,3.753451,243224.5,0.049188,51023.66,220158.0,18400000000.0,0.204642,91.92693,93.097505,600.0148,6.173425,23066.5,0.45207458657415,0.0117595405739219,0.0018245948056254,0.0,0.0,0.0,0.0,14.748233710889313,3.753451,0.0,6.173425,0.0,3.753451,0,1,Normal
2004,Belarus,62.68866,3.753451,243224.5,0.049188,51023.66,220158.0,18400000000.0,0.216497,91.92693,93.097505,760.2457,6.173425,23066.5,0.45207458657415,0.0148998660621366,0.0018245948056254,0.0,0.0,0.0,0.0,5.793043461264058,3.753451,0.0,6.173425,0.0,3.753451,0,1,Normal
2005,Belarus,69.00003,3.753451,243224.5,0.049188,51023.66,220158.0,18400000000.0,0.215614,91.92693,93.097505,1156.629,6.173425,23066.5,0.45207458657415,0.0226684836015291,0.0018245948056254,0.0,0.0,0.0,0.0,-0.4078578456052528,3.753451,0.0,6.173425,0.0,3.753451,0,1,Normal
2006,Belarus,72.44891,3.753451,243224.5,0.049188,51023.66,220158.0,18400000000.0,0.214584,91.92693,93.097505,1094.887,6.173425,23066.5,0.45207458657415,0.0214584175263005,0.0018245948056254,0.0,0.0,0.0,0.0,-0.4777055293255561,3.753451,0.0,6.173425,0.0,3.753451,0,1,Normal
2007,Belarus,77.10697,3.753451,243224.5,0.13902,51023.66,220158.0,18400000000.0,0.214736,91.92693,93.097505,3967.151,6.173425,23066.5,0.45207458657415,0.0777512040492587,0.0018245948056254,0.0,0.0,0.0,0.0,0.0708347313872481,3.753451,0.0,6.173425,0.0,3.753451,0,1,Normal
2008,Belarus,86.57403,3.753451,243224.5,0.068625,51023.66,220158.0,18400000000.0,0.213629,91.92693,93.097505,2710.302,6.173425,23066.5,0.45207458657415,0.0531185336371401,0.0018245948056254,0.0,0.0,0.0,0.0,-0.515516727516574,3.753451,0.0,6.173425,0.0,3.753451,0,1,Normal
2009,Belarus,97.45585,3.753451,243224.5,0.171031,51023.66,220158.0,17900000000.0,0.278986,91.92693,93.097505,4872.192,6.173425,23066.5,0.45207458657415,0.0954888771209278,0.0018245948056254,0.0,0.0,0.0,0.0,30.593692803879623,3.753451,0.0,6.173425,0.0,3.753451,0,1,Normal
2010,Belarus,103.9927,3.753451,243224.5,0.100938,54984.84,220158.0,23500000000.0,0.298005,91.92693,93.097505,3492.187,6.173425,23066.5,0.4195065403482124,0.0635118152567144,0.0016931486024147,7.763417990790922,0.0,0.0,0.0,6.817187959252435,3.753451,0.0,6.173425,2.587805996930307,3.753451,0,1,Normal
2011,Belarus,164.6508,3.753451,243224.5,0.13304,58144.42,220158.0,48700000000.0,0.519767,91.92693,93.097505,6076.238,6.173425,23066.5,0.3967104667997376,0.1045025128808577,0.0016011425515982,5.746274791378858,0.0,0.0,0.0,74.41552994077279,3.753451,7.763417990790922,6.173425,4.503230927389926,3.753451,0,-1,Anomaly
2012,Belarus,261.5324,3.753451,243224.5,0.126436,59140.99,220158.0,86700000000.0,0.836037,91.92693,93.097505,5882.889,6.173425,23066.5,0.39002559815113,0.0994722780257821,0.0015741620997551,1.7139563865285812,0.0,0.0,0.0,60.84841861834247,3.753451,5.746274791378858,6.173425,5.074549722899454,3.753451,0,-1,Anomaly
2013,Belarus,297.3249,3.753451,243224.5,0.116285,59706.2,220158.0,85300000000.0,0.890509,91.92693,93.097505,5013.807,6.173425,23066.5,0.3863334126104157,0.0839746458491747,0.0015592602610784,0.9556992535971977,0.0,0.0,0.0,6.515501108204536,3.753451,1.7139563865285812,6.173425,2.805310143834879,3.753451,0,1,Normal
2014,Belarus,339.6751,3.753451,243224.5,0.086157,60650.88,220158.0,94800000000.0,1.024676,91.92693,93.097505,3491.204,6.173425,23066.5,0.380315998712632,0.0575622975297308,0.0015349736887576,1.5822142424069874,0.0,0.0,0.0,15.066327235322706,3.753451,0.9556992535971977,6.173425,1.4172899608442553,3.753451,0,1,Normal
2015,Belarus,380.8803,3.753451,243224.5,0.092816,58354.13,220158.0,104000000000.0,1.596631,91.92693,93.097505,2808.993,6.173425,23066.5,0.3952847896112923,0.0481370041846224,0.0015953884497978,-3.786837058258674,0.0,0.0,0.0,55.81813178019199,3.753451,1.5822142424069874,6.173425,-0.4163078540848297,3.753451,1,-1,Anomaly
2016,Belarus,422.409,3.753451,243224.5,0.119125,56892.18,220158.0,115000000000.0,1.990281,91.92693,93.097505,3276.697,6.173425,23066.5,0.4054423648381904,0.0575948575006266,0.001636384912654,-2.5053068223277357,0.0,0.0,0.0,24.6550392670567,3.753451,-3.786837058258674,6.173425,-1.5699765460598074,3.753451,1,1,Normal
2017,Belarus,445.0496,3.753451,243224.5,0.161604,58278.33,220158.0,132000000000.0,1.932458,91.92693,93.097505,5510.09,5.671596,23066.5,0.3957989187404649,0.0945478362197406,0.0015974634997262,2.436450844386706,0.0,0.0,0.0,-2.9052681505777334,3.753451,-2.5053068223277357,6.173425,-1.2852310120665678,3.753451,0,1,Normal
2018,Belarus,461.0067,3.753451,243224.5,0.140112,60158.68,220158.0,155000000000.0,2.039402,91.92693,93.097505,5391.306,4.82615,23066.5,0.3834276283987614,0.0896180900245816,0.0015475323760428,3.226499455286369,0.0,0.0,0.0,5.534091814673325,3.753451,2.436450844386706,5.671596,1.05254782578178,3.753451,0,1,Normal
2019,Belarus,482.3462,3.753451,243224.5,0.179631,61003.06,220158.0,160000000000.0,2.091206,91.92693,93.097505,7075.449,4.223013,23066.5,0.3781203762565353,0.1159851489417088,0.0015261120507725,1.4035879776617357,0.0,0.0,0.0,2.540156379173908,3.753451,3.226499455286369,4.82615,2.3555127591116034,3.753451,0,1,Normal
2020,Belarus,504.6156,3.753451,243224.5,0.172514,60582.25,220158.0,164000000000.0,2.442666,91.92693,93.097505,5625.485,4.100735,23066.5,0.3807468359131594,0.0928569836874662,0.0015367125684503,-0.6898178550387435,0.0,0.0,0.0,16.806569988800725,3.753451,1.4035879776617357,4.223013,1.3134231926364537,3.753451,1,1,Normal
2021,Belarus,551.7479,3.753451,243224.5,0.152434,62115.46,220158.0,217000000000.0,2.536897,91.92693,93.097505,6345.947,3.92237,23066.5,0.3713487753290405,0.1021637286434005,0.0014987815432744,2.530790784429437,0.0,0.0,0.0,3.857711205707215,3.753451,-0.6898178550387435,4.100735,1.0815203023508098,3.753451,0,1,Normal
2022,Belarus,642.5827,3.753451,243224.5,0.155474,59283.09,220158.0,239000000000.0,2.74761,91.92693,93.097505,5972.723,3.596863,23066.5,0.3890907170999352,0.1007491849699467,0.0015703888748039,-4.559847097646874,0.0,0.0,0.0,8.30593437573539,3.753451,2.530790784429437,3.92237,-0.9062913894187268,3.753451,1,1,Normal
2023,Belarus,668.542,3.753451,243224.5,0.141662,61605.39,220158.0,263000000000.0,3.173277,91.92693,93.097505,6121.787,3.472888,23066.5,0.3744234067830753,0.0993709641315475,0.0015111909039127,3.917305929903448,0.0,0.0,0.0,15.492264185965276,3.753451,-4.559847097646874,3.596863,0.6294165388953369,3.753451,0,1,Normal
2024,Belarus,700.7148,3.753451,243224.5,0.146836,64300.92,220158.0,285000000000.0,3.425296,91.92693,93.097505,6720.754,3.048274,23066.5,0.3587273712413446,0.104520339677877,0.0014478409484654,4.375477535326056,0.0,0.0,0.0,7.941916195781196,3.753451,3.917305929903448,3.472888,1.2443121225275429,3.753451,0,1,Normal
2025,Belarus,749.4934,3.753451,243224.5,0.146836,65142.05,220158.0,293000000000.0,3.238513,91.92693,93.097505,10863.81,2.574486,23066.5,0.3540953961381319,0.166771079510086,0.0014291460738493,1.3081150316356371,0.0,0.0,0.0,-5.453046977545872,3.753451,4.375477535326056,3.048274,3.200299498955047,3.753451,0,1,Normal
2026,Belarus,776.4391,3.753451,243224.5,0.146836,65142.05,220158.0,293000000000.0,3.036473,91.92693,93.097505,10863.81,2.574486,23066.5,0.3540953961381319,0.166771079510086,0.0014291460738493,0.0,0.0,0.0,0.0,-6.23866570861381,3.753451,1.3081150316356371,2.574486,1.8945308556538976,3.753451,0,1,Normal
1999,Belgium,84.38859,3.753451,345046.8,0.068839,404442.0,349367.9,70400000000.0,37.86297,69.30172,95.5748,11331.52,8.41108,-4321.100000000035,-0.0106841030357876,0.0280176638430232,0.0002363127469451,3.5426389315222684,1.814771821257577,1.7348343948914824,-0.9079063162775404,4.308949562341735,3.753451,1.961736838766748,9.340881,1.834791923429672,3.753451,0,1,Normal
2000,Belgium,85.34347,3.753451,356172.2,0.058529,419474.7,357349.1,76000000000.0,43.77301,64.20168,76.22327,10372.76,6.875592,-1176.899999999965,-0.0028056519260874,0.0247279752509507,0.0001817112450405,3.716898838399585,3.2243162376813794,2.284468607447887,-20.2475234057513,15.609023803468135,3.753451,3.5426389315222684,8.41108,3.0737582028962005,3.753451,0,1,Normal
2001,Belgium,87.11578,3.753451,366345.8,0.065,424087.2,368973.0,79300000000.0,45.05863,62.26715,69.96057,11631.13,6.589738,-2627.200000000012,-0.0061949523588545,0.0274262698803453,0.0001649674170783,1.0995895580830028,2.8563711597929142,3.2528135652223567,-8.216257318795162,2.937015297782808,3.753451,3.716898838399585,6.875592,2.7863757760016186,3.753451,0,1,Normal
2002,Belgium,88.99804,3.753451,385999.3,0.061679,431325.9,388214.7,79700000000.0,42.79358,65.59117,62.99667,12249.81,7.526965,-2215.4000000000237,-0.0051362554393325,0.0284003580587207,0.0001460535293614,1.7068895264936046,5.364740089827702,5.214934426096218,-9.954035537446316,-5.026894958856943,3.753451,1.0995895580830028,6.589738,2.17445930765873,3.753451,0,1,Normal
2003,Belgium,90.42617,3.753451,383462.9,0.048582,435802.0,381558.2,81000000000.0,35.70522,78.51859,62.2896,11420.61,8.182808,1904.700000000012,0.0043705627785095,0.0262059605049999,0.0001429309640616,1.0377535872526875,-0.6570996372273097,-1.7146439843725658,-1.1223926598024958,-16.564073396056145,3.753451,1.7068895264936046,7.526965,1.281410890609765,3.753451,0,1,Normal
2004,Belgium,91.71806,3.753451,388159.0,0.037754,451365.7,387978.9,86000000000.0,32.4639,88.47483,88.58039,10811.55,8.39029,180.09999999997672,0.0003990112673603,0.0239529720579122,0.0001962497150315,3.571277782112059,1.2246556316138912,1.6827577024946638,42.20735082582004,-9.078000359611272,3.753451,1.0377535872526875,8.182808,2.105306965286117,3.753451,0,1,Normal
2005,Belgium,92.94302,3.753451,389124.4,0.027022,461846.0,388687.4,89400000000.0,32.4599,90.92473,110.4121,8607.401,8.441851,437.0,0.0009462028468363,0.0186369504120421,0.00023906691841,2.3219088202758758,0.2487125121406475,0.1826130235432987,24.646211198663725,-0.0123213785158449,3.753451,3.571277782112059,8.39029,2.310313396546874,3.753451,0,1,Normal
2006,Belgium,94.37832,3.753451,391808.9,0.025996,473632.5,391492.6,95000000000.0,32.13996,87.93154,136.5499,9168.783,8.259,316.30000000004657,0.0006678173478383,0.019358432962265,0.0002883034842414,2.5520411565760126,0.6898822073352351,0.7217110716735142,23.672948888754064,-0.9856469058746152,3.753451,2.3219088202758758,8.441851,2.815075919654649,3.753451,0,1,Normal
2007,Belgium,95.8411,3.753451,400758.0,0.02614,491048.4,396685.4,102000000000.0,29.46957,98.75021,168.113,10788.68,7.488011,4072.5999999999767,0.0082936834739711,0.0219707059426321,0.000342355254594,3.6770914158128942,2.284047146453272,1.326410767406605,23.11470019384853,-8.30862888441678,3.753451,2.5520411565760126,8.259,2.850347130888261,3.753451,0,1,Normal
2008,Belgium,97.66958,3.753451,405323.8,0.020805,493241.9,391800.1,107000000000.0,27.56595,108.2043,129.6283,9712.772,6.964915,13523.700000000012,0.0274179869958331,0.0196917009686322,0.0002628087759778,0.4466973113037342,1.1392910434726122,-1.231530073957865,-22.8921618197284,-6.459612406967596,3.753451,3.6770914158128942,7.488011,2.225276627897547,3.753451,1,1,Normal
2009,Belgium,99.75142,3.753451,417747.8,0.045946,483839.8,399166.6,95000000000.0,29.01558,103.5728,83.35619,16307.98,7.986735,18581.20000000001,0.0384036203718669,0.0337053297393062,0.0001722805564982,-1.9061843691705935,3.065203671731087,1.880167973412972,-35.695993853194096,5.25877033078852,3.753451,0.4466973113037342,6.964915,0.7392014526486782,3.753451,1,1,Normal
2010,Belgium,100.9369,3.753451,410975.6,0.043153,496954.4,396962.6,104000000000.0,30.45801,100.0,94.37587,16893.47,8.371868,14013.0,0.0281977581846543,0.0339940042788634,0.0001899085107205,2.7105252606338004,-1.6211216432498343,-0.5521504053695891,13.219990021137008,4.97122580351661,3.753451,-1.9061843691705935,7.986735,0.4170127342556469,3.753451,0,1,Normal
2011,Belgium,102.426,3.753451,401730.6,0.039138,506549.7,387519.0,108000000000.0,29.00912,104.8623,93.90413,18311.02,7.208829,14211.599999999977,0.0280556873293972,0.036148516127835,0.0001853798946085,1.930821016978612,-2.249525275953124,-2.378964668208028,-0.4998523457320325,-4.757008090810933,3.753451,2.7105252606338004,8.371868,0.911720636147273,3.753451,0,1,Normal
2012,Belgium,104.3872,3.753451,406716.1,0.043159,507643.0,391790.6,106000000000.0,31.37989,97.069,81.94432,18993.49,7.632058,14925.5,0.0294015676370993,0.0374150534923164,0.0001614211562062,0.2158327208564125,1.2410057884562509,1.102294339116261,-12.736191688267583,8.172498855532329,3.753451,1.930821016978612,7.208829,1.619059666156275,3.753451,1,1,Normal
2013,Belgium,106.1666,3.753451,406169.1,0.041227,509193.2,390136.2,106000000000.0,30.37758,102.0264,99.49884,18532.99,8.554562,16032.899999999963,0.0314868698168003,0.0363967743481256,0.000195404887575,0.3053720823492201,-0.1344918482449997,-0.422266384134784,21.42249761789468,-3.1941157218843053,3.753451,0.2158327208564125,7.632058,0.8173419400614149,3.753451,1,1,Normal
2014,Belgium,107.9593,3.753451,409787.6,0.03745,518183.5,393547.3,108000000000.0,30.40574,99.74768,115.0566,16996.9,8.653689,16240.299999999988,0.0313408281043298,0.0328009286285649,0.0002220383319808,1.7655970268259713,0.8908851017962682,0.8743356807186853,15.636121988959871,0.0926999451569265,3.753451,0.3053720823492201,8.554562,0.7622672766772013,3.753451,0,1,Normal
2015,Belgium,109.881,3.753451,432901.8,0.044439,525823.6,413629.6,108000000000.0,36.33764,84.24119,111.5402,16706.78,8.655897,19272.20000000001,0.0366514549746341,0.0317725944594346,0.0002121247505817,1.4744004778230124,5.640531826731698,5.10289360389462,-3.056234931329449,19.50914531269425,3.753451,1.7655970268259713,8.653689,1.1817898623327343,3.753451,0,1,Normal
2016,Belgium,112.1588,3.753451,400715.3,0.040671,532097.5,385645.5,111000000000.0,36.48253,83.67584,106.3788,15447.24,7.850282,15069.799999999988,0.0283215012286281,0.029030844910942,0.0001999235102589,1.1931567925060893,-7.435058020086771,-6.765497440221879,-4.627389945508432,0.3987325539027697,3.753451,1.4744004778230124,8.655897,1.477718099051691,3.753451,0,1,Normal
